IDCLI;IDVENDEDOR;PCOD;QTDVENDA;MVALOR3;VLVENDA;TENDENCIA;QP_AMAIS;QP_AMENOS;VB1;VB2;V_AMAIS;V_AMENOS;V_META;V_PROJ;TENDENCIA;A1A2;Q1;Q2;Q3;Q4;Q1A;Q2A;Q3A;Q4A;V1;V2;V3;V4;V1A;V2A;V3A;V4A
2937;3;3283;0;0;0;"4";0;1;85.21;0;0;85.21;85.21;85.21;"4";"?";1;0;0;0;0;0;0;0;85.21;0;0;0;0;0;0;0
2937;3;3286;0;0;0;"4";0;2;170.42;0;0;170.42;170.42;170.42;"4";"?";2;0;0;0;0;0;0;0;170.42;0;0;0;0;0;0;0
2937;3;3305;0;0;0;"4";0;1;65.14;0;0;65.14;65.14;65.14;"4";"?";1;0;0;0;0;0;0;0;65.14;0;0;0;0;0;0;0
2937;3;3361;0;0;0;"4";0;1;128.37;0;0;128.37;128.37;128.37;"4";"?";1;0;0;0;0;0;0;0;128.37;0;0;0;0;0;0;0
2941;53;171;0;0;0;"4";0;1;70.84;0;0;70.84;70.84;70.84;"4";"?";0;1;0;0;0;0;0;0;0;70.84;0;0;0;0;0;0
2941;53;608;0;0;0;"2";1;0;0;88.67;88.67;0;88.67;88.67;"2";"?";0;0;1;0;0;0;0;0;0;0;88.67;0;0;0;0;0
2941;53;2951;0;0;0;"4";0;1;45.52;0;0;45.52;45.52;45.52;"4";"?";0;1;0;0;0;0;0;0;0;45.52;0;0;0;0;0;0
2941;53;3278;0;0;0;"4";0;6;54.12;0;0;54.12;54.12;54.12;"4";"?";0;6;0;0;0;0;0;0;0;54.12;0;0;0;0;0;0
2941;53;3280;0;0;0;"4";0;6;54.12;0;0;54.12;54.12;54.12;"4";"?";0;6;0;0;0;0;0;0;0;54.12;0;0;0;0;0;0
2942;53;170;0;0;0;"2";8;0;0;305.65;305.65;0;305.65;305.65;"2";"?";0;0;8;0;0;0;0;0;0;0;305.65;0;0;0;0;0
2942;53;171;0;0;0;"2";2;0;0;141.15;141.15;0;141.15;141.15;"2";"?";0;0;2;0;0;0;0;0;0;0;141.15;0;0;0;0;0
2942;53;173;0;0;0;"2";4;0;0;104.61;104.61;0;104.61;104.61;"2";"?";0;0;4;0;0;0;0;0;0;0;104.61;0;0;0;0;0
2942;53;180;0;0;0;"2";2;0;0;137.87;137.87;0;137.87;137.87;"2";"?";0;0;2;0;0;0;0;0;0;0;137.87;0;0;0;0;0
2942;53;203;0;0;0;"2";4;0;0;224.66;224.66;0;224.66;224.66;"2";"?";0;0;4;0;0;0;0;0;0;0;224.66;0;0;0;0;0
2942;53;933;0;0;0;"2";1;0;0;66.24;66.24;0;66.24;66.24;"2";"?";0;0;1;0;0;0;0;0;0;0;66.24;0;0;0;0;0
2943;53;171;0;0;0;"2";4;0;0;281.87;281.87;0;281.87;281.87;"2";"?";0;0;4;0;0;0;0;0;0;0;281.87;0;0;0;0;0
2943;53;203;0;0;0;"2";4;0;0;225.33;225.33;0;225.33;225.33;"2";"?";0;0;4;0;0;0;0;0;0;0;225.33;0;0;0;0;0
2943;53;474;0;0;0;"2";2;0;0;118.73;118.73;0;118.73;118.73;"2";"?";0;0;2;0;0;0;0;0;0;0;118.73;0;0;0;0;0
2943;53;475;0;0;0;"2";2;0;0;118.71;118.71;0;118.71;118.71;"2";"?";0;0;2;0;0;0;0;0;0;0;118.71;0;0;0;0;0
2945;25;15;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;163;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;177;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;181;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;388;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;389;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;390;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;651;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2945;25;792;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;180;0;0;0;"4";0;1;68.37;0;0;68.37;68.37;68.37;"4";"?";1;0;0;0;0;0;0;0;68.37;0;0;0;0;0;0;0
2946;59;184;0;0;0;"4";0;1;68.37;0;0;68.37;68.37;68.37;"4";"?";1;0;0;0;0;0;0;0;68.37;0;0;0;0;0;0;0
2946;59;203;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;389;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;493;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;593;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;651;0;0;0;"4";0;2;136.76;0;0;136.76;136.76;136.76;"4";"?";2;0;0;0;0;0;0;0;136.76;0;0;0;0;0;0;0
2946;59;792;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;881;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;882;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;883;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2946;59;3306;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2949;2;25;0;0;0;"2";1;0;0;89.90;89.90;0;89.90;89.90;"2";"?";0;0;1;0;0;0;0;0;0;0;89.90;0;0;0;0;0
2949;2;163;0;0;0;"2";2;0;0;139.80;139.80;0;139.80;139.80;"2";"?";0;0;2;0;0;0;0;0;0;0;139.80;0;0;0;0;0
2949;2;417;0;0;0;"2";1;0;0;36.90;36.90;0;36.90;36.90;"2";"?";0;0;1;0;0;0;0;0;0;0;36.90;0;0;0;0;0
2949;2;475;0;0;0;"2";1;0;0;58.90;58.90;0;58.90;58.90;"2";"?";0;0;1;0;0;0;0;0;0;0;58.90;0;0;0;0;0
2949;2;476;0;0;0;"2";1;0;0;58.90;58.90;0;58.90;58.90;"2";"?";0;0;1;0;0;0;0;0;0;0;58.90;0;0;0;0;0
2949;2;569;0;0;0;"2";1;0;0;36.90;36.90;0;36.90;36.90;"2";"?";0;0;1;0;0;0;0;0;0;0;36.90;0;0;0;0;0
2951;54;179;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951;54;180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951;54;650;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951;54;722;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951;54;3357;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2952;3;23;0;0;0;"4";0;6;539.40;0;0;539.40;539.40;539.40;"4";"?";0;6;0;0;0;0;0;0;0;539.40;0;0;0;0;0;0
2952;3;24;0;0;0;"4";0;6;539.40;0;0;539.40;539.40;539.40;"4";"?";0;6;0;0;0;0;0;0;0;539.40;0;0;0;0;0;0
2952;3;163;0;0;0;"4";0;12;718.80;0;0;718.80;718.80;718.80;"4";"?";0;12;0;0;0;0;0;0;0;718.80;0;0;0;0;0;0
2952;3;171;0;0;0;"4";0;6;377.40;0;0;377.40;377.40;377.40;"4";"?";6;0;0;0;0;0;0;0;377.40;0;0;0;0;0;0;0
2952;3;192;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2952;3;316;0;0;0;"2";3;0;0;399.70;399.70;0;399.70;399.70;"2";"?";0;0;3;0;0;0;0;0;0;0;399.70;0;0;0;0;0
2952;3;425;0;0;0;"4";0;1;81.90;0;0;81.90;81.90;81.90;"4";"?";0;1;0;0;0;0;0;0;0;81.90;0;0;0;0;0;0
2952;3;427;0;0;0;"4";0;1;81.90;0;0;81.90;81.90;81.90;"4";"?";0;1;0;0;0;0;0;0;0;81.90;0;0;0;0;0;0
2952;3;431;0;0;0;"4";0;1;81.90;0;0;81.90;81.90;81.90;"4";"?";0;1;0;0;0;0;0;0;0;81.90;0;0;0;0;0;0
2952;3;433;0;0;0;"4";0;1;81.90;0;0;81.90;81.90;81.90;"4";"?";0;1;0;0;0;0;0;0;0;81.90;0;0;0;0;0;0
2952;3;437;0;0;0;"4";0;1;81.90;0;0;81.90;81.90;81.90;"4";"?";0;1;0;0;0;0;0;0;0;81.90;0;0;0;0;0;0
2952;3;496;0;0;0;"4";0;1;134.90;0;0;134.90;134.90;134.90;"4";"?";1;0;0;0;0;0;0;0;134.90;0;0;0;0;0;0;0
2952;3;544;0;0;0;"4";0;3;269.70;0;0;269.70;269.70;269.70;"4";"?";0;3;0;0;0;0;0;0;0;269.70;0;0;0;0;0;0
2952;3;545;0;0;0;"4";0;3;269.70;0;0;269.70;269.70;269.70;"4";"?";0;3;0;0;0;0;0;0;0;269.70;0;0;0;0;0;0
2952;3;547;0;0;0;"4";0;3;269.70;0;0;269.70;269.70;269.70;"4";"?";0;3;0;0;0;0;0;0;0;269.70;0;0;0;0;0;0
2952;3;548;0;0;0;"4";0;3;269.70;0;0;269.70;269.70;269.70;"4";"?";0;3;0;0;0;0;0;0;0;269.70;0;0;0;0;0;0
2952;3;606;0;0;0;"4";0;4;171.60;0;0;171.60;171.60;171.60;"4";"?";0;4;0;0;0;0;0;0;0;171.60;0;0;0;0;0;0
2952;3;608;0;0;0;"2";1;0;0;87.17;87.17;0;87.17;87.17;"2";"?";0;0;1;0;0;0;0;0;0;0;87.17;0;0;0;0;0
2952;3;651;0;0;0;"3";0;0;68.90;64.90;0;4;66.90;66.90;"3";"-";0;1;1;0;0;0;0;0;0;68.90;64.90;0;0;0;0;0
2952;3;663;0;0;0;"4";0;12;898.80;0;0;898.80;898.80;898.80;"4";"?";0;12;0;0;0;0;0;0;0;898.80;0;0;0;0;0;0
2952;3;703;0;0;0;"4";0;12;718.80;0;0;718.80;718.80;718.80;"4";"?";0;12;0;0;0;0;0;0;0;718.80;0;0;0;0;0;0
2952;3;860;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2952;3;870;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2952;3;872;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2952;3;874;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2952;3;876;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2952;3;2951;0;0;0;"4";0;1;42.90;0;0;42.90;42.90;42.90;"4";"?";0;1;0;0;0;0;0;0;0;42.90;0;0;0;0;0;0
2952;3;3285;0;0;0;"4";0;1;84.90;0;0;84.90;84.90;84.90;"4";"?";0;1;0;0;0;0;0;0;0;84.90;0;0;0;0;0;0
2952;3;3286;0;0;0;"4";0;1;84.90;0;0;84.90;84.90;84.90;"4";"?";0;1;0;0;0;0;0;0;0;84.90;0;0;0;0;0;0
2952;3;3305;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2954;15;163;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2955;53;163;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2955;53;388;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2955;53;389;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2955;53;390;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2955;53;3307;0;0;0;"4";0;2;81.30;0;0;81.30;81.30;81.30;"4";"?";2;0;0;0;0;0;0;0;81.30;0;0;0;0;0;0;0
2956;25;203;0;0;0;"2";12;0;0;674.84;674.84;0;674.84;674.84;"2";"?";0;0;12;0;0;0;0;0;0;0;674.84;0;0;0;0;0
2956;25;646;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2956;25;703;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2956;25;3301;0;0;0;"2";4;0;0;33.38;33.38;0;33.38;33.38;"2";"?";0;0;4;0;0;0;0;0;0;0;33.38;0;0;0;0;0
2957;59;160;0;0;0;"4";0;4;187.99;0;0;187.99;187.99;187.99;"4";"?";4;0;0;0;0;0;0;0;187.99;0;0;0;0;0;0;0
2957;59;163;0;0;0;"3";0;16;2602.73;1439.76;0;1162.97;1366.01;1366.01;"3";"+";20;20;24;0;0;0;0;0;1402.73;1200;1439.76;0;0;0;0;0
2957;59;180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2957;59;183;0;0;0;"2";1;0;0;64.99;64.99;0;64.99;64.99;"2";"?";0;0;1;0;0;0;0;0;0;0;64.99;0;0;0;0;0
2957;59;203;0;0;0;"4";0;10;561.12;0;0;561.12;561.12;561.12;"4";"?";10;0;0;0;0;0;0;0;561.12;0;0;0;0;0;0;0
2957;59;224;0;0;0;"2";1;0;0;25.84;25.84;0;25.84;25.84;"2";"?";0;0;1;0;0;0;0;0;0;0;25.84;0;0;0;0;0
2957;59;228;0;0;0;"2";2;0;0;51.69;51.69;0;51.69;51.69;"2";"?";0;0;2;0;0;0;0;0;0;0;51.69;0;0;0;0;0
2957;59;244;0;0;0;"1";1;0;59.02;118.28;59.26;0;133.09;133.09;"1";"+";1;0;2;0;0;0;0;0;59.02;0;118.28;0;0;0;0;0
2957;59;247;0;0;0;"4";0;3;270;0;0;270;270;270;"4";"?";0;3;0;0;0;0;0;0;0;270;0;0;0;0;0;0
2957;59;248;0;0;0;"4";0;8;418.46;0;0;418.46;346;346;"4";"+";2;6;0;0;0;0;0;0;118.05;300.41;0;0;0;0;0;0
2957;59;251;0;0;0;"4";0;5;464.34;0;0;464.34;288.92;288.92;"4";"+";2;3;0;0;0;0;0;0;194.34;270;0;0;0;0;0;0
2957;59;377;0;0;0;"2";2;0;0;56.03;56.03;0;56.03;56.03;"2";"?";0;0;2;0;0;0;0;0;0;0;56.03;0;0;0;0;0
2957;59;388;0;0;0;"4";0;2;116.22;0;0;116.22;116.22;116.22;"4";"?";2;0;0;0;0;0;0;0;116.22;0;0;0;0;0;0;0
2957;59;389;0;0;0;"4";0;2;116.22;0;0;116.22;116.22;116.22;"4";"?";2;0;0;0;0;0;0;0;116.22;0;0;0;0;0;0;0
2957;59;390;0;0;0;"4";0;2;116.22;0;0;116.22;116.22;116.22;"4";"?";2;0;0;0;0;0;0;0;116.22;0;0;0;0;0;0;0
2957;59;421;0;0;0;"4";0;1;86.38;0;0;86.38;86.38;86.38;"4";"?";0;1;0;0;0;0;0;0;0;86.38;0;0;0;0;0;0
2957;59;542;0;0;0;"4";0;2;200.23;0;0;200.23;200.23;200.23;"4";"?";2;0;0;0;0;0;0;0;200.23;0;0;0;0;0;0;0
2957;59;544;0;0;0;"1";1;0;200.22;300.15;99.93;0;325.13;325.13;"1";"+";2;0;3;0;0;0;0;0;200.22;0;300.15;0;0;0;0;0
2957;59;547;0;0;0;"1";1;0;200.22;300.15;99.93;0;325.13;325.13;"1";"+";2;0;3;0;0;0;0;0;200.22;0;300.15;0;0;0;0;0
2957;59;548;0;0;0;"4";0;2;200.22;0;0;200.22;200.22;200.22;"4";"?";2;0;0;0;0;0;0;0;200.22;0;0;0;0;0;0;0
2957;59;593;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2957;59;597;0;0;0;"1";0;0;86.38;86.62;0.24;0;86.68;86.68;"1";"+";0;1;1;0;0;0;0;0;0;86.38;86.62;0;0;0;0;0
2957;59;600;0;0;0;"2";1;0;0;86.62;86.62;0;86.62;86.62;"2";"?";0;0;1;0;0;0;0;0;0;0;86.62;0;0;0;0;0
2957;59;634;0;0;0;"4";0;1;78.87;0;0;78.87;78.87;78.87;"4";"?";0;1;0;0;0;0;0;0;0;78.87;0;0;0;0;0;0
2957;59;646;0;0;0;"1";3;0;78.87;316.08;237.21;0;375.38;375.38;"1";"+";0;1;4;0;0;0;0;0;0;78.87;316.08;0;0;0;0;0
2957;59;648;0;0;0;"4";0;2;56.32;0;0;56.32;56.32;56.32;"4";"?";2;0;0;0;0;0;0;0;56.32;0;0;0;0;0;0;0
2957;59;650;0;0;0;"2";1;0;0;64.99;64.99;0;64.99;64.99;"2";"?";0;0;1;0;0;0;0;0;0;0;64.99;0;0;0;0;0
2957;59;651;0;0;0;"2";1;0;0;64.99;64.99;0;64.99;64.99;"2";"?";0;0;1;0;0;0;0;0;0;0;64.99;0;0;0;0;0
2957;59;663;0;0;0;"1";4;0;78.86;395.17;316.31;0;474.25;474.25;"1";"+";0;1;5;0;0;0;0;0;0;78.86;395.17;0;0;0;0;0
2957;59;670;0;0;0;"2";4;0;0;316.08;316.08;0;316.08;316.08;"2";"?";0;0;4;0;0;0;0;0;0;0;316.08;0;0;0;0;0
2957;59;703;0;0;0;"4";0;4;274.86;0;0;274.86;274.86;274.86;"4";"?";0;4;0;0;0;0;0;0;0;274.86;0;0;0;0;0;0
2957;59;721;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2957;59;722;0;0;0;"4";0;6;49.80;0;0;49.80;49.80;49.80;"4";"?";0;6;0;0;0;0;0;0;0;49.80;0;0;0;0;0;0
2957;59;723;0;0;0;"4";0;6;49.80;0;0;49.80;49.80;49.80;"4";"?";0;6;0;0;0;0;0;0;0;49.80;0;0;0;0;0;0
2957;59;792;0;0;0;"4";0;2;116.22;0;0;116.22;116.22;116.22;"4";"?";2;0;0;0;0;0;0;0;116.22;0;0;0;0;0;0;0
2957;59;878;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2957;59;879;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2957;59;880;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2957;59;930;0;0;0;"1";1;0;300.65;400.20;99.55;0;425.09;425.09;"1";"+";0;3;4;0;0;0;0;0;0;300.65;400.20;0;0;0;0;0
2957;59;960;0;0;0;"2";2;0;0;81.98;81.98;0;81.98;81.98;"2";"?";0;0;2;0;0;0;0;0;0;0;81.98;0;0;0;0;0
2957;59;976;0;0;0;"2";2;0;0;111.98;111.98;0;111.98;111.98;"2";"?";0;0;2;0;0;0;0;0;0;0;111.98;0;0;0;0;0
2957;59;3158;0;0;0;"4";0;3;168.89;0;0;168.89;168.89;168.89;"4";"?";0;3;0;0;0;0;0;0;0;168.89;0;0;0;0;0;0
2957;59;3284;0;0;0;"4";0;1;88.09;0;0;88.09;88.09;88.09;"4";"?";1;0;0;0;0;0;0;0;88.09;0;0;0;0;0;0;0
2957;59;3285;0;0;0;"4";0;1;88.09;0;0;88.09;88.09;88.09;"4";"?";1;0;0;0;0;0;0;0;88.09;0;0;0;0;0;0;0
2957;59;3286;0;0;0;"4";0;1;88.09;0;0;88.09;88.09;88.09;"4";"?";1;0;0;0;0;0;0;0;88.09;0;0;0;0;0;0;0
2957;59;3306;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2958;15;3357;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2958;15;3358;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2958;15;3359;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2959;15;3357;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2959;15;3358;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2959;15;3359;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2960;15;3358;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2960;15;3359;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2961;25;203;0;0;0;"4";0;6;338.28;0;0;338.28;338.28;338.28;"4";"?";6;0;0;0;0;0;0;0;338.28;0;0;0;0;0;0;0
2961;25;1032;0;0;0;"2";4;0;0;83.73;83.73;0;83.73;83.73;"2";"?";0;0;4;0;0;0;0;0;0;0;83.73;0;0;0;0;0
2961;25;1058;0;0;0;"2";1;0;0;39.34;39.34;0;39.34;39.34;"2";"?";0;0;1;0;0;0;0;0;0;0;39.34;0;0;0;0;0
2961;25;1063;0;0;0;"2";2;0;0;50.73;50.73;0;50.73;50.73;"2";"?";0;0;2;0;0;0;0;0;0;0;50.73;0;0;0;0;0
2961;25;1077;0;0;0;"2";2;0;0;54.17;54.17;0;54.17;54.17;"2";"?";0;0;2;0;0;0;0;0;0;0;54.17;0;0;0;0;0
2962;25;163;0;0;0;"4";0;3;209.70;0;0;209.70;209.70;209.70;"4";"?";3;0;0;0;0;0;0;0;209.70;0;0;0;0;0;0;0
2962;25;171;0;0;0;"4";0;2;139.80;0;0;139.80;139.80;139.80;"4";"?";2;0;0;0;0;0;0;0;139.80;0;0;0;0;0;0;0
2962;25;180;0;0;0;"4";0;3;207.70;0;0;207.70;103.85;103.85;"4";"-";2;1;0;0;0;0;0;0;138.80;68.90;0;0;0;0;0;0
2962;25;183;0;0;0;"4";0;3;207.70;0;0;207.70;103.85;103.85;"4";"-";2;1;0;0;0;0;0;0;138.80;68.90;0;0;0;0;0;0
2962;25;558;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2962;25;593;0;0;0;"4";0;2;137.80;0;0;137.80;68.90;68.90;"4";"-";1;1;0;0;0;0;0;0;68.90;68.90;0;0;0;0;0;0
2962;25;597;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2962;25;599;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2962;25;646;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2962;25;651;0;0;0;"4";0;3;207.70;0;0;207.70;103.85;103.85;"4";"-";2;1;0;0;0;0;0;0;138.80;68.90;0;0;0;0;0;0
2962;25;663;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2962;25;670;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2962;25;703;0;0;0;"4";0;1;64.90;0;0;64.90;64.90;64.90;"4";"?";1;0;0;0;0;0;0;0;64.90;0;0;0;0;0;0;0
2962;25;3093;0;0;0;"4";0;2;335.80;0;0;335.80;335.80;335.80;"4";"?";0;2;0;0;0;0;0;0;0;335.80;0;0;0;0;0;0
2962;25;3306;0;0;0;"4";0;1;68.90;0;0;68.90;68.90;68.90;"4";"?";0;1;0;0;0;0;0;0;0;68.90;0;0;0;0;0;0
2963;3;646;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2963;3;663;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2963;3;666;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2963;3;668;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2963;3;669;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2963;3;670;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2964;54;163;0;0;0;"4";0;12;843.30;0;0;843.30;843.30;843.30;"4";"?";12;0;0;0;0;0;0;0;843.30;0;0;0;0;0;0;0
2965;61;171;0;0;0;"4";0;100;5990;0;0;5990;5990;5990;"4";"?";100;0;0;0;0;0;0;0;5990;0;0;0;0;0;0;0
2965;61;224;0;0;0;"2";17;0;0;303.96;303.96;0;303.96;303.96;"2";"?";0;0;17;0;0;0;0;0;0;0;303.96;0;0;0;0;0
2965;61;225;0;0;0;"2";4;0;0;71.52;71.52;0;71.52;71.52;"2";"?";0;0;4;0;0;0;0;0;0;0;71.52;0;0;0;0;0
2965;61;227;0;0;0;"2";12;0;0;214.56;214.56;0;214.56;214.56;"2";"?";0;0;12;0;0;0;0;0;0;0;214.56;0;0;0;0;0
2965;61;228;0;0;0;"2";3;0;0;53.64;53.64;0;53.64;53.64;"2";"?";0;0;3;0;0;0;0;0;0;0;53.64;0;0;0;0;0
2965;61;599;0;0;0;"4";0;21;503.37;0;0;503.37;503.37;503.37;"4";"?";21;0;0;0;0;0;0;0;503.37;0;0;0;0;0;0;0
